item_id,price,developer,release_anio
360940,9.99,"Virtual Basement LLC,Code Headquarters LLC",2015
361280,9.99,Gamious,2016
361640,,Sin dato disponible,Sin dato disponible
365210,5.99,Choice of Games,2015
368360,9.99,Robot Gentleman,2015
368500,39.99,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",2015
370100,,Sin dato disponible,Sin dato disponible
371300,,Sin dato disponible,Sin dato disponible
361800,19.99,oddonegames,2017
376210,19.99,Afterthought LLC,2015
365160,19.99,Parabole,2017
377080,9.99,"Mediatonic,The Irregular Corporation",2015
380600,0.0,Fishing Planet LLC,2015
236870,0.0,"IO Interactive A/S,Feral Interactive (Linux),Feral Interactive (Mac)",2016
381120,9.99,Strange Fire,2016
384190,19.99,Giant Squid,2016
378660,4.99,A Crowd of Monsters,2015
390290,8.99,Bulbware,2015
391220,,Sin dato disponible,Sin dato disponible
352460,14.99,Section Studios,2015
397780,6.99,Choice of Games,2015
402020,12.99,Funcom,2015
393380,39.99,Offworld Industries,2015
410910,3.99,Choice of Games,2015
411570,7.99,Hosted Games,2011
412450,19.99,"Syrin Studios,Small Impact Games",2016
413710,19.99,Snowbird Games,2015
413870,9.99,Zetsubou,2016
420930,14.99,Katapult,2016
310360,5.99,07th Expansion,2015
410890,7.99,07th Expansion,2015
428690,24.99,U-Play Online,2016
429570,14.99,Telltale Games,2016
430440,0.0,Warlock Wireless,2016
427730,4.99,Evil Tortilla Games,2015
436430,3.99,Rival Games Ltd,2016
438640,29.99,"Traveller's Tales,TT Games,Feral Interactive (Mac)",2016
244930,0.0,Poppermost Productions,2013
440650,17.99,Stray Fawn Studio,2016
443810,14.99,Weappy Studio,2016
444260,1.99,Quiet River,2016
446020,14.99,Minskworks,2016
371660,49.99,Ubisoft,2016
496890,2.99,Somi,2016
498240,24.99,Telltale Games,2016
502940,3.99,Cartboard Games,2016
17020,,Sin dato disponible,Sin dato disponible
213650,0.0,Power of 2,2012
305260,0.0,DR Studios,2014
332070,0.0,"JumpStart Games, Inc.",2014
393530,0.0,PlayFlock,2016
438680,0.0,FlyAnvil,2016
265830,19.99,Nowhere Studios,2014
278080,49.99,"KOEI TECMO GAMES CO., LTD.",2014
290140,0.0,Mr. Blue,2015
247430,6.99,Io-Interactive A/S,2004
289950,,Sin dato disponible,Sin dato disponible
232010,4.99,SCS Software,2008
258760,9.99,SCS Software,2012
302060,4.99,SCS Software,2011
302080,7.99,SCS Software,2007
407510,0.0,Bluehole Ginno Games,2015
39160,14.99,Obsidian Entertainment,2011
234940,14.99,The Story Mechanics,2013
40400,9.99,"Arcen Games, LLC",2009
254100,4.99,Sin dato disponible,2004
259320,4.99,Reality Pump,2002
267980,9.99,Rage Software,2001
271640,9.99,Browny Application,2014
278490,9.99,"Amaranth Games, LLC",2014
283350,9.99,Rage Software,2001
285840,9.99,Schell Games,2014
287100,9.99,"Holy Warp,Black Wing Foundation",2014
292370,7.99,Kodots Games,2014
292390,9.99,Gremlin Interactive,1996
293180,0.99,Microblast Games,2014
308000,5.99,"The Software Farm,Sunlight Games,Sierra Entertainment",1988
308580,5.99,Tiny Lab Productions,2014
311480,6.99,Nerdook Productions,2014
312710,19.99,Hoplite Research LLC,2015
277950,,Sin dato disponible,Sin dato disponible
319180,6.99,Idigicon,2007
321150,9.99,SDP Games,2014
321400,0.0,Supra Games,2016
327410,3.99,Freebird Games,2014
331710,,Sin dato disponible,Sin dato disponible
338050,3.99,BSK Games,2015
338550,5.99,"DM Media,Dark Computer Entertainment Ltd.",2015
340200,4.99,2SD,2015
343180,19.99,"Good Day Games,NYX Digital",2015
345220,9.99,Chaos Industries,2015
357780,4.99,Alda Games,2015
360130,,Sin dato disponible,Sin dato disponible
364690,0.99,KITATUS STUDIOS,2015
368900,,Sin dato disponible,Sin dato disponible
385200,,Sin dato disponible,Sin dato disponible
397620,,Sin dato disponible,Sin dato disponible
400370,5.99,Gremlin Interactive,1996
410560,,Sin dato disponible,Sin dato disponible
422250,1.99,Just1337 Studio,2015
424830,6.99,Night Node Software,2016
428430,2.99,Unika Games,2016
431270,,Sin dato disponible,Sin dato disponible
348460,4.99,Shield Break Studios,2016
447880,,Sin dato disponible,Sin dato disponible
345390,24.99,The Odd Gentlemen,2015
11130,0.0,Frogwares,2008
348840,0.0,"Tiny Colossus,Ciro Continisio",2014
96800,9.99,IllFonic,2012
216370,,Sin dato disponible,Sin dato disponible
225760,,Sin dato disponible,Sin dato disponible
382120,3.99,"insayn,4Nation5",2015
206690,4.99,Cobra Mobile,2012
252330,9.99,Blue Isle Studios,2013
271860,4.99,Flump Studios,2014
283370,9.99,Jarhead Games,2004
283430,9.99,Gremlin Interactive,1993
292380,4.99,30.06 Studios Ltd,2014
292630,4.99,Rail Slave Games,2014
296050,4.99,Key17 Games,2012
300220,3.99,Smolders,2014
301750,6.99,DL Softworks,2014
314250,0.99,Sinclair Strange,2014
258160,,Sin dato disponible,Sin dato disponible
321260,0.99,Mad Ram Software,2014
346370,0.0,Small Town Studios,2015
357650,4.99,Sebastian Nigro,2017
349040,29.99,CyberConnect2 Co. Ltd.,2016
441020,,Sin dato disponible,Sin dato disponible
33440,,Sin dato disponible,Sin dato disponible
47410,0.0,FireFly Studios,2012
105430,,Sin dato disponible,Sin dato disponible
209710,,Sin dato disponible,Sin dato disponible
206480,0.0,"Standing Stone Games, LLC",2012
293260,0.0,Blue Manchu,2015
9900,0.0,Cryptic Studios,2010
317510,1.99,Qwiboo Ltd,2014
342610,4.99,Zeno Rogue,2015
350990,0.0,Luminy Studios,2015
369580,2.99,NotGames,2015
377330,,Sin dato disponible,Sin dato disponible
387970,0.0,"gord10,Aslan Game Studio",2015
403190,19.99,Madruga Works,2015
414730,,Sin dato disponible,Sin dato disponible
21670,9.99,Capcom,2009
46430,,Sin dato disponible,Sin dato disponible
40380,4.99,Techland,2010
234160,6.99,Born Ready Games Ltd.,2013
238170,,Sin dato disponible,Sin dato disponible
259430,7.99,Entheogen Studios LLC,2012
278910,0.0,Team Jolly Roger,2015
245490,19.99,"RedLynx, in collaboration with  Ubisoft Shanghai, Ubisoft Kiev",2014
308420,14.99,Milkstone Studios,2014
263500,0.0,Wyrmbyte,2014
378370,0.0,Diminished Studios,2015
18050,14.99,Hothead Games,2010
354200,0.0,"Jarbit,Castle art by Yuriy Gusev",2015
17480,19.99,EA Los Angeles,2008
24790,14.99,EA Los Angeles,2007
204880,39.99,"Ironclad Games,Stardock Entertainment",2012
243450,6.99,Tate Multimedia,2013
394360,39.99,Paradox Development Studio,2016
47400,29.99,FireFly Studios,2012
22100,9.99,TaleWorlds Entertainment,2008
325610,44.99,Creative Assembly,2015
6200,4.99,Sick Puppies,2003
34900,0.99,Invent4 Entertainment,2009
11390,9.99,Sin dato disponible,2009
2520,4.99,"CINEMAX, s.r.o.",2006
2525,,Sin dato disponible,Sin dato disponible
2570,0.0,Freegamer,2007
11330,4.99,IonFX,2009
11360,4.99,2DEngine.com,2008
46440,4.99,Headup Games / Radon Labs,2010
105300,1.99,Manic Game Studios,2011
220820,9.99,Exor Studios,2012
70600,14.99,Team17 Digital Ltd,2011
70620,9.99,Team17 Digital Ltd,2011
70640,7.99,Team17 Digital Ltd,1995
70650,7.99,Team17 Digital Ltd,2002
70660,7.99,Team17 Digital Ltd,2011
217200,14.99,Team17 Digital Ltd,1999
222710,,Sin dato disponible,Sin dato disponible
305280,,Sin dato disponible,Sin dato disponible
352280,,Sin dato disponible,Sin dato disponible
250700,14.99,Capybara Games,2014
270170,0.0,"The Quinnspiracy,Patrick Lindsey,Isaac Schankler",2014
284850,9.99,Artifex Mundi,2014
298400,3.99,Juicy Beast Studio,2014
306550,9.99,LGK Games,2014
319250,9.99,Tasty Stewdios LLC,2014
314410,11.99,Rake in Grass,2015
360150,,Sin dato disponible,Sin dato disponible
238090,29.99,Rebellion,2014
211440,4.99,Smudged Cat Games Ltd,2012
241660,44.99,GRAOUMF,2013
291330,3.99,Josh Tam Universe,2014
356370,0.0,Soccer Manager Ltd,2015
393410,0.0,Johannes Eski,2015
407120,0.0,Soccer Manager Ltd,2015
6220,7.49,Bugbear Entertainment,2005
314160,24.99,Microsoft Game Studios,2006
104020,4.99,Cobra Mobile,2012
411180,,Sin dato disponible,Sin dato disponible
411181,,Sin dato disponible,Sin dato disponible
411182,,Sin dato disponible,Sin dato disponible
411183,,Sin dato disponible,Sin dato disponible
411184,,Sin dato disponible,Sin dato disponible
411185,,Sin dato disponible,Sin dato disponible
411186,,Sin dato disponible,Sin dato disponible
411187,,Sin dato disponible,Sin dato disponible
411188,,Sin dato disponible,Sin dato disponible
411189,,Sin dato disponible,Sin dato disponible
411190,,Sin dato disponible,Sin dato disponible
411191,,Sin dato disponible,Sin dato disponible
411192,,Sin dato disponible,Sin dato disponible
411193,,Sin dato disponible,Sin dato disponible
411194,,Sin dato disponible,Sin dato disponible
419910,,Sin dato disponible,Sin dato disponible
420090,,Sin dato disponible,Sin dato disponible
523480,,Sin dato disponible,Sin dato disponible
523481,,Sin dato disponible,Sin dato disponible
523482,,Sin dato disponible,Sin dato disponible
523483,,Sin dato disponible,Sin dato disponible
523484,,Sin dato disponible,Sin dato disponible
523485,,Sin dato disponible,Sin dato disponible
523486,,Sin dato disponible,Sin dato disponible
523487,,Sin dato disponible,Sin dato disponible
523488,,Sin dato disponible,Sin dato disponible
523489,,Sin dato disponible,Sin dato disponible
523490,,Sin dato disponible,Sin dato disponible
13140,,Sin dato disponible,Sin dato disponible
311860,2.99,New Reality Games,2014
329000,2.99,New Reality Games,2014
340650,7.99,Soul Catapult,2015
349700,0.0,Free Reign Entertainment,2015
351290,4.99,TB Games,2015
354290,0.0,"CRAZYDIAMOND CO., LTD.",2016
244050,0.0,777 Studios,2013
385070,8.99,Astronomic Games,2015
412170,8.99,Astronomic Games,2015
423710,,Sin dato disponible,Sin dato disponible
434730,1.99,Room710Games,2016
448640,4.99,Soul Catapult,2016
457820,3.99,Astronomic Games,2016
467000,3.99,Astronomic Games,2016
468560,0.0,"Viswanath Atlu,Laurie Banks,Rohan Bhukan,Nick Burnham,Avinash Kalapala,Yash Kapani,Katharine Marsh,Ankur Rathore,Hardit Singh,Anoop Nihar Srinivas,Ryan Guanyuhao Jiang,Robert Zhu",2016
473470,,Sin dato disponible,Sin dato disponible
212390,0.0,Cloud 9 Studio,2012
283290,9.99,Idol FX,2003
315830,4.99,Patrice Meneguzzi,2014
357480,0.0,SuperVillain Studios,2015
364110,,Sin dato disponible,Sin dato disponible
232910,9.99,Nadeo,2013
299740,19.99,Entrada Interactive LLC,2014
314520,19.99,Dovetail Games,2015
437220,,Sin dato disponible,Sin dato disponible
25980,9.99,1C:InoCo,2009
47890,19.99,The Sims Studio,2009
201230,0.0,Daybreak Game Company,2011
215870,0.0,Cyanide Studio,2013
16730,,Sin dato disponible,Sin dato disponible
249680,4.99,Zootfly,2013
343330,,Sin dato disponible,Sin dato disponible
351030,0.0,DL Softworks,2016
219340,0.0,Stoic,2013
55370,0.0,Volition,2011
299700,,Sin dato disponible,Sin dato disponible
314280,0.0,Bernt Andreas Eide,2014
257400,0.0,Mixamo,2013
377590,10.93,Holotech Studios,2016
437900,0.0,vikingfabian.com,2016
313160,19.99,Giants Software,2014
46550,7.99,MC2,2002
33120,4.99,Sigma Team Inc.,2009
253920,4.99,Sin dato disponible,1999
287120,4.99,Ironsun Studios,2014
333600,,Sin dato disponible,Sin dato disponible
347510,0.99,Citeremis Inc.,2015
348020,6.99,Dagestan Technology,2015
351640,0.0,Holy Priest,2015
381560,0.0,momoStorm Entertainment,2015
382570,5.99,From Soy Sauce LLC,2015
385800,,Sin dato disponible,Sin dato disponible
397980,1.99,Hipix Studio,2015
416170,0.99,Thrill Pill Games,2015
464780,0.0,"インレ,Inre",2016
489220,0.99,Amaterasu Software,2016
495350,3.99,Fabio Ferrara,2016
461560,0.0,Blind Sky Studios,2016
491130,0.0,Maxime Vézina,2016
8080,6.99,IO Interactive,2007
23450,9.99,Haemimont Games,2009
7830,4.99,Best Way,2009
462930,0.0,Hyper Hippo Games,2016
24840,9.99,EA Los Angeles,2007
240320,,Sin dato disponible,Sin dato disponible
272350,,Sin dato disponible,Sin dato disponible
217750,0.0,Funcom,2013
91330,14.99,"X1 Software,AWAR",2012
286940,0.0,"Dragonfly GF Co., LTD",2013
289300,4.99,Best Way,2006
298160,0.0,Hunted Cow Studios,2014
337410,0.0,Galaxy Gate,2014
342480,,Sin dato disponible,Sin dato disponible
381640,0.0,Mail.ru Games,2016
385890,0.0,Forbes Consult Ltd,2015
389300,,Sin dato disponible,Sin dato disponible
394120,0.0,Atom Republic,2017
397040,0.0,NIKITA ONLINE,2015
287920,0.0,Star Vault AB,2015
407250,,Sin dato disponible,Sin dato disponible
409510,0.0,Shumkov Dmitriy,2015
442710,0.0,Cold Tea Studio,2016
449040,0.0,Wholetone Games,2016
224320,,Sin dato disponible,Sin dato disponible
268750,9.99,SmashGames,2014
322170,3.99,RobTop Games,2014
349720,0.0,T3 Entertainment,2007
238260,0.0,FarSight Studios,2013
224060,,Sin dato disponible,Sin dato disponible
282660,0.0,EasyAntiCheat Ltd,2006
301300,4.99,InterAction studios,2014
353090,4.99,InterAction studios,2015
377460,4.99,InterAction studios,2015
386880,4.99,Konsordo,2015
449550,3.99,InterAction studios,2016
41210,,Sin dato disponible,Sin dato disponible
221180,14.99,"Rudolf Kremers &amp; Alex May,Tuna",2014
33660,4.99,Kokakiki,2010
104100,,Sin dato disponible,Sin dato disponible
232450,0.0,Stone Blade Entertainment,2016
239800,4.99,Ian Campbell,2013
264060,14.99,Whole Hog Games,2014
323060,14.99,Choice Provisions,2016
343710,19.99,IMGN.PRO,2015
380020,4.99,Cats Who Play,2015
405610,1.99,Grizzly Wolf Games LLC,2015
231060,0.0,"Gravity, Inc.",2013
253530,0.0,"Fortress Forever Development Team,Trepid Studios",2007
261430,,Sin dato disponible,Sin dato disponible
283060,0.0,Playcoo,2016
293560,,Sin dato disponible,Sin dato disponible
300040,0.0,GamePrix,2014
315880,,Sin dato disponible,Sin dato disponible
442080,0.0,WeMade,2016
304270,,Sin dato disponible,Sin dato disponible
29120,4.99,KranX Productions,2008
45410,9.99,Nemesys Games,2011
29130,4.99,KranX Productions,2008
251870,9.99,OVERDRIVE,2011
270210,9.99,Icetesy SPRL,2016
225600,4.99,Puny Human,2014
269910,,Sin dato disponible,Sin dato disponible
434110,,Sin dato disponible,Sin dato disponible
29800,1.99,Elecorn,2009
11340,4.99,Meridian4,2009
357280,1.99,Giorgi Abelashvili,2015
358840,2.99,Guerrilla Bandit,2015
428950,0.99,16bit Nights,2016
385730,49.99,"Visual Concepts,Yuke's",2016
427920,,Sin dato disponible,Sin dato disponible
462960,1.99,GrabTheGames Studios,2016
473560,0.99,16bit Nights,2016
487220,0.99,"Free Games Info,hyperboreanGames",2016
212580,,Sin dato disponible,Sin dato disponible
267550,,Sin dato disponible,Sin dato disponible
42960,19.99,Paradox Development Studio,2010
46500,12.99,Microids,2002
202200,19.99,Stardock Entertainment,2011
40330,9.99,Animation Arts,2009
222660,9.99,24 Caret Games,2013
245150,14.99,Orthogonal Games,2013
225160,9.99,General Arcade,1997
247240,9.99,Crazy Viking Studios,2013
259510,9.99,Agharta Studio,2013
215530,14.99,NeocoreGames,2013
271820,3.99,Ludosity,2014
204030,9.99,Lionhead Studios,2011
353130,0.0,4 I Lab,2016
372540,0.0,Basaltic studio,2016
407900,0.0,"Ludosity,Remar Games",2014
420790,0.0,Crunchy Games,2016
40100,12.99,Gas Powered Games,2010
96000,4.99,Colibri Games,2011
109500,4.99,Pixelante Game Studios,2012
231180,,Sin dato disponible,Sin dato disponible
248330,5.99,Pixeljam,2015
255220,39.99,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)",2014
263060,4.99,GhostShark,2015
267530,19.99,"TT Fusion,Traveller's Tales,Feral Interactive (Mac)",2014
270630,4.99,SFB Games,2014
281940,9.99,GRIN,2015
287260,14.99,Codemasters,2014
287340,6.99,Codemasters Digital,2014
223410,9.99,Avatar Creations,2014
345200,5.99,Dingo Games,2015
399700,,Sin dato disponible,Sin dato disponible
294000,14.99,Chainsawesome Games,2015
429790,0.0,"Artix Entertainment, LLC",2016
397100,0.0,G2CREW,2016
107400,,Sin dato disponible,Sin dato disponible
313240,0.0,Frere d'Arme,2016
314020,3.99,"Dan  Walters,Ceri Williams",2014
17580,0.0,Puny Human,2005
328500,3.99,Pixeljam,2014
341190,,Sin dato disponible,Sin dato disponible
344750,,Sin dato disponible,Sin dato disponible
354900,0.0,Crystice Softworks,2015
356310,0.0,SNK CORPORATION,2015
367670,2.99,Koga Tech Limited,2015
381150,,Sin dato disponible,Sin dato disponible
386510,2.99,Travian Games GmbH,2015
407620,4.99,Blob Games Studio,2015
431540,0.0,"2Chance Projects,IIchan Eroge Team",2015
433210,4.99,Defroids,2015
433350,0.0,Vertigo Games America,2016
434570,0.99,Big Corporation,2016
434610,0.99,Faton,2013
264120,0.0,Vae Victis Games,2016
442180,,Sin dato disponible,Sin dato disponible
443940,3.99,Nikolai Patrakov,2016
449220,0.99,RMAL,2016
450390,,Sin dato disponible,Sin dato disponible
454930,3.99,Dagestan Technology,2016
466910,0.0,Freakinware Studios,2016
467820,5.99,Jonathan Wood,2016
502550,0.0,Freakinware Limited,2016
218170,,Sin dato disponible,Sin dato disponible
105700,0.99,Secret Base,2011
216670,6.99,Rubicon Development,2012
237570,4.99,Zeboyd Games,2013
254080,4.99,Reality Pump,2001
255480,,Sin dato disponible,Sin dato disponible
269490,7.99,TreeFortress Games,2014
279640,6.99,Nekrosoft,2015
282350,,Sin dato disponible,Sin dato disponible
285050,5.99,Myrtilus Entertainment,2013
205020,14.99,State of Play Games,2014
337110,4.99,Battlebard Games,2015
339290,4.99,Snails Animation,2015
343170,9.99,Peter Hann,2015
368720,9.99,Digital Dawn Studios,2015
371900,7.99,MichaelArts,2015
345240,9.99,Creative Assembly,2000
401190,0.99,Racing Bros,2015
420970,5.99,Metropolis,1998
473520,2.99,Nuno Donato,2014
231910,0.0,nFusion Interactive,2013
216890,14.99,Cyanide Studios,2012
239660,0.0,Dragonfly,2013
214700,4.99,Blendo Games,2012
250420,0.0,Archive Entertainment,2015
265770,0.0,Net Games Laboratory,2014
313730,,Sin dato disponible,Sin dato disponible
222750,19.99,Eugen Systems,2013
232750,14.99,Spiders,2013
244450,29.99,Digitalmindsoft,2014
292910,39.99,Daedalic Entertainment,2014
299720,1.99,Dan Walters,2014
312210,14.99,Touz,2014
6870,6.99,Eidos Interactive,2007
6980,8.99,Ion Storm,2004
8170,8.99,Eidos Studio Hungary,2009
211740,6.99,Looking Glass Studios,2000
224300,6.99,Crystal Dynamics,2003
224920,6.99,Crystal Dynamics,2012
224940,6.99,Crystal Dynamics,2001
242960,6.99,Sin dato disponible,2002
227180,19.98,Reverie World Studios,2013
328600,24.99,Double Eleven,2014
331500,12.99,Hesketh Studios,2015
331670,24.99,"Jackbox Games, Inc.",2014
385510,2.99,"Elias Viglione,Jussi Kukkonen",2015
386140,4.99,Elushis,2017
422970,4.99,Sorath,2016
2540,4.99,Elephant Games,2007
2545,,Sin dato disponible,Sin dato disponible
2550,,Sin dato disponible,Sin dato disponible
25700,4.99,Playbrains,2009
219870,,Sin dato disponible,Sin dato disponible
218330,,Sin dato disponible,Sin dato disponible
228560,,Sin dato disponible,Sin dato disponible
219830,9.99,Transhuman Design,2013
263740,9.99,Lion's Shade,2013
278970,9.99,DiggerWorld Ltd.,2015
280930,4.99,Hitcents,2014
292060,0.99,Geoff Keighley,2014
214190,0.0,Sin dato disponible,2014
302590,0.0,Subvert Games,2016
266030,0.0,Peoleo Entertainment,2014
319570,0.0,MobileBits,2015
323850,14.99,Those Awesome Guys,2016
326740,,Sin dato disponible,Sin dato disponible
342300,6.99,Still Running,2015
343630,0.0,MAGICS,2015
352700,0.0,"Virgin Interactive Entertainment,PriitK",2015
360480,,Sin dato disponible,Sin dato disponible
381810,,Sin dato disponible,Sin dato disponible
384500,9.99,Peach Pie Productions,2016
394380,0.0,Pinterac,2016
394970,,Sin dato disponible,Sin dato disponible
429050,14.99,Old B1ood,2016
448460,,Sin dato disponible,Sin dato disponible
458560,0.0,Tomorrow Arts,2016
417910,,Sin dato disponible,Sin dato disponible
281370,1.99,GameORE,2014
311700,,Sin dato disponible,Sin dato disponible
364370,1.99,Benjamin Famiglietti,2015
395520,0.0,"AlPixel Games,Luis Diaz,Gustavo Santos,Albert Fernandez,Tice Thomason",2015
409670,0.0,Studio Pixel,2015
431910,0.99,Chewa,2016
6080,9.99,Frontier,2007
37370,6.99,PlayFirst,2007
9930,19.99,Eden Studios,Feb 2011
227380,9.99,Digital Leisure Inc.,1983
228760,19.99,Nadeo,2011
233550,9.99,"Eric Chahi,DotEmu",2013
243360,19.99,Nadeo,2013
244210,,Sin dato disponible,Sin dato disponible
